16,16,16,1,1,1,16,16,17
13,1,14,14,15,14,14,1,14
1,16,16,16,2,16,16,16,1
14,1,13,15,14,15,13,1,14
16,16,15,16,16,2,15,2,2
0,15,14,15,0,14,14,14,14
2,2,21,21,21,13,13,3,4
12,18,1,16,4,16,14,17,2
4,17,17,17,4,17,17,3,4
0,12,13,12,12,12,14,12,13
4,14,11,14,14,1,14,14,14
1,13,13,13,13,13,13,8,13
13,12,13,12,13,2,13,9,13
14,14,14,14,14,14,1,1,14
1,1,14,14,14,14,14,14,14
2,15,15,15,15,15,15,6,2
15,3,15,15,15,3,15,4,15
1,1,14,14,14,14,14,14,14
3,3,21,20,3,13,3,21,13
1,17,16,1,1,16,16,16,16
4,17,17,17,3,4,17,17,4
12,12,13,1,13,10,13,13,13
15,16,16,15,16,16,2,2,2
12,4,18,13,5,14,14,6,14
1,11,17,12,1,16,13,14,15
1,8,13,13,13,13,13,13,13
15,15,15,4,15,3,15,3,15
1,16,1,16,1,16,16,17,16
1,16,1,16,1,16,16,17,16
1,14,14,14,14,14,14,14,1
1,14,14,14,14,14,14,14,1
1,14,14,14,14,14,14,14,1
1,14,14,14,14,14,14,14,1
1,14,14,14,14,14,14,14,1
1,14,14,14,14,14,14,14,1
14,14,14,14,14,14,1,14,1
13,13,13,13,13,13,13,8,1
13,13,13,13,13,13,13,8,1
4,12,11,4,13,14,12,15,15
3,21,13,21,3,3,21,3,12
15,3,15,15,15,3,4,15,15
14,1,14,14,14,14,14,1,14
14,1,14,14,14,14,14,1,14
15,17,15,15,15,14,2,3,4
3,21,12,13,3,21,21,3,3
13,13,12,12,13,2,13,10,12
4,4,16,4,4,16,20,16,16
3,17,2,17,21,17,3,17,3
14,14,14,14,14,14,14,1,1
14,14,14,14,14,14,14,1,1
16,16,1,17,1,16,1,16,16
16,16,1,16,1,16,1,17,16
15,14,15,14,0,15,12,15,0
12,12,12,12,12,12,12,11,5
14,14,2,20,2,14,2,20,12
0,14,14,14,14,14,14,14,2
3,22,21,21,3,12,3,12,3
3,3,16,20,20,16,16,3,3
13,13,13,13,13,13,8,13,1
2,16,17,17,16,16,2,13,1
12,13,14,15,16,17,2,5,6
2,1,16,16,16,1,16,16,16
5,13,16,16,5,16,18,5,6
17,2,16,2,15,14,16,16,2
11,13,1,14,14,13,5,15,14
13,14,6,14,6,14,13,14,6
13,13,13,13,13,12,12,11,0
12,13,13,2,2,13,2,21,22
13,1,18,12,3,17,20,2,14
0,15,12,15,0,15,16,15,12
2,1,1,16,16,16,16,16,16
2,12,12,16,11,15,15,15,2
1,16,16,17,1,16,16,16,1
12,12,12,12,12,15,5,5,15
16,16,1,16,16,1,16,16,2
12,0,12,12,12,12,12,16,12
4,11,15,14,5,19,14,14,4
2,2,11,12,13,14,15,15,16
16,16,16,1,16,1,16,2,16
16,2,15,16,16,15,2,2,16
15,5,15,3,15,15,15,2,15
12,14,13,7,14,12,4,12,12
16,16,0,2,16,2,16,16,16
2,2,2,21,21,21,15,14,2
6,12,17,12,6,12,17,12,6
3,17,3,18,3,17,18,18,3
16,3,21,3,2,15,22,16,2
3,14,14,14,14,14,14,10,3
5,5,6,14,14,14,14,14,14
3,15,3,15,9,15,12,15,13
2,16,16,16,16,16,16,1,1
15,15,15,0,15,15,15,6,4
1,13,15,20,2,20,15,13,1
15,2,16,2,12,2,17,13,21
2,16,2,15,18,16,12,2,17
4,4,4,17,3,17,17,17,17
16,0,12,12,12,12,12,12,12
2,2,13,13,21,12,2,22,13
16,16,1,16,16,1,2,16,16
5,5,16,16,16,16,16,5,5
16,3,21,2,21,3,16,2,16
3,17,3,18,3,18,17,18,3
14,14,2,18,18,16,2,14,2
13,13,13,15,15,16,0,15,0
17,14,16,13,13,0,14,13,0
12,17,12,5,12,12,12,12,6
1,2,1,16,16,16,16,16,16
4,16,5,16,5,16,17,5,16
14,14,14,12,0,12,12,12,10
13,17,17,2,2,3,22,21,3
3,20,11,18,3,14,14,14,3
2,2,2,14,14,14,17,18,17
14,1,16,16,1,17,17,1,17
3,18,3,18,3,18,17,17,3
1,1,20,17,1,15,15,15,15
13,13,13,13,13,13,13,0,9
3,13,2,3,21,13,3,21,21
2,2,14,21,2,15,21,21,2
2,15,2,11,4,16,16,17,17
12,15,15,15,15,15,0,13,0
4,11,12,16,14,16,12,11,4
1,13,13,13,14,12,1,19,14
17,3,17,20,3,17,3,17,3
16,16,16,16,5,16,5,5,5
16,16,16,16,16,16,1,1,2
15,2,15,1,15,20,15,2,15
14,5,14,5,14,15,14,5,14
16,16,16,1,16,16,2,16,1
4,17,18,18,1,17,4,17,4
1,15,12,13,14,20,12,1,12
3,3,21,21,21,21,3,3,4
0,14,14,15,15,0,14,14,14
14,0,15,15,14,14,0,14,14
5,5,16,5,16,16,16,16,5
3,4,21,21,3,3,21,21,3
3,3,12,21,13,3,21,3,21
1,1,1,15,21,16,15,15,15
2,14,2,2,2,21,15,21,21
15,14,14,14,14,0,14,0,15
15,14,15,15,14,14,0,13,0
1,1,2,16,16,16,16,16,16
16,1,1,16,16,16,16,2,16
15,16,2,0,15,15,16,6,15
2,15,15,15,15,14,14,8,2
2,2,2,22,22,2,22,13,13
15,10,15,17,1,4,12,13,13
16,16,16,16,0,3,17,16,0
4,21,21,3,3,21,21,3,3
12,7,15,6,13,3,16,15,13
16,2,17,21,2,21,2,17,2
3,3,3,18,3,18,17,17,18
5,11,5,13,21,13,5,14,13
5,16,16,5,16,16,5,16,5
21,12,12,12,21,12,3,4,3
3,17,3,17,3,18,18,3,18
15,15,15,15,13,13,8,3,3
0,13,13,13,13,13,13,13,9
0,13,13,13,13,13,13,13,9
15,15,5,15,5,15,0,15,15
16,4,20,16,4,4,4,16,16
2,16,16,16,16,16,11,5,2
3,18,17,3,3,18,18,3,17
14,18,15,14,17,16,2,2,2
4,17,3,17,17,17,4,17,4
16,16,17,1,16,1,16,1,16
0,16,0,16,4,16,16,16,16
16,1,16,2,16,16,16,16,1
7,13,13,13,13,13,7,15,6
17,1,16,1,15,14,13,12,11
3,21,3,21,3,21,21,4,3
17,4,17,17,4,4,17,17,3
7,16,2,17,2,17,17,6,16
3,3,21,21,4,3,21,3,21
2,13,14,15,15,15,14,10,2
4,18,17,17,3,2,18,3,18
4,18,21,18,3,1,16,2,17
5,16,5,16,16,5,16,16,5
5,16,5,16,16,16,5,16,5
5,16,5,16,16,16,5,16,5
2,12,23,12,2,12,23,12,2
4,17,4,17,17,17,4,16,4
7,13,3,3,3,21,12,17,21
16,16,16,16,16,15,3,1,1
2,21,2,17,21,16,2,17,2
4,12,12,12,12,10,14,12,12
13,13,13,13,13,13,13,9,0
13,13,13,13,13,13,13,9,0
6,16,1,16,21,16,6,16,2
4,17,4,17,17,17,3,17,4
2,15,21,19,2,3,3,16,19
1,15,4,15,15,15,5,15,15
0,12,15,12,14,17,15,14,1
16,16,16,16,16,16,2,1,1
16,16,16,16,16,16,2,1,1
1,13,15,15,14,15,15,11,1
3,21,2,20,14,20,3,14,3
2,2,20,20,2,20,20,12,2
3,3,22,21,3,3,21,3,21
2,3,18,18,2,18,18,18,3
15,15,15,8,1,1,15,15,15
15,15,15,8,1,1,15,15,15
21,3,3,12,3,22,21,12,3
15,5,15,15,15,0,15,5,15
5,5,15,15,5,20,5,15,15
4,18,4,17,1,18,18,17,3
20,17,3,17,3,17,3,17,3
5,21,12,12,5,21,0,12,12
1,1,1,16,16,17,16,16,16
16,16,16,1,17,16,1,1,16
13,13,13,9,13,13,13,13,0
0,1,15,15,12,15,15,12,15
5,17,12,17,12,5,5,15,12
5,5,16,5,16,16,16,5,16
4,4,17,17,17,17,4,3,17
2,2,2,2,21,20,17,17,17
3,3,21,16,21,21,2,11,2
13,14,15,16,17,12,13,0,0
16,16,21,4,1,5,5,16,16
0,10,12,13,13,13,13,13,13
1,1,1,16,16,16,16,16,17
3,3,23,21,3,20,21,3,3
4,20,18,20,1,15,3,17,2
21,12,2,21,2,21,2,17,2
7,12,16,11,1,11,13,14,15
0,14,14,15,15,15,14,13,0
17,13,17,22,3,22,2,2,2
12,12,12,15,12,10,3,12,12
17,4,17,4,3,17,17,4,17
1,13,13,11,11,13,12,14,12
3,3,18,18,18,16,3,18,3
12,21,21,21,16,2,3,2,2
15,20,1,15,2,17,15,0,15
3,3,3,3,21,21,21,21,4
14,14,14,14,14,14,16,0,0
13,14,15,1,14,16,16,1,10
16,15,13,16,12,14,0,14,0
4,3,16,22,4,22,22,3,4
13,13,13,13,13,13,1,10,11
2,2,18,21,2,18,2,17,18
4,4,16,4,17,4,17,17,17
5,15,5,15,20,15,5,15,5
5,15,5,15,20,15,5,15,5
17,16,16,1,16,16,16,1,1
2,3,20,20,15,20,15,3,2
3,18,17,18,18,3,17,3,3
3,21,3,21,3,21,3,21,4
15,15,14,14,14,14,14,0,0
2,18,2,18,3,18,18,18,3
17,21,17,18,3,4,3,3,14
7,21,2,4,3,15,17,13,18
1,1,16,16,16,16,17,16,1
6,5,5,12,12,12,16,16,16
2,18,18,18,2,18,3,18,3
3,17,3,18,18,17,3,18,3
3,17,3,18,18,18,3,17,3
2,20,20,18,2,18,16,2,2
21,2,15,2,21,14,21,2,2
2,18,20,2,3,1,21,19,14
2,3,3,17,17,18,17,17,6
2,2,20,18,2,18,18,18,2
14,15,19,20,0,15,1,15,1
3,3,21,3,21,21,3,4,21
2,20,3,20,2,15,3,15,20
3,17,2,18,2,2,18,20,18
5,3,6,18,4,20,15,17,12
21,21,13,3,21,3,12,3,3
3,3,22,22,3,22,19,3,3
17,16,17,0,0,0,17,17,16
16,21,2,18,2,21,2,2,16
11,2,15,1,15,15,11,15,15
6,12,12,12,11,12,12,11,12
17,2,19,17,3,3,17,19,3
3,18,3,17,18,17,3,18,3
4,17,4,17,17,17,4,3,17
12,10,14,12,12,14,13,12,1
3,21,3,21,4,21,3,21,3
15,2,2,2,12,13,14,20,20
3,21,3,21,4,21,3,21,3
3,21,3,21,4,21,3,21,3
3,21,3,21,4,21,3,21,3
3,21,3,21,4,21,3,21,3
0,13,13,14,21,14,13,11,1
16,16,16,16,17,16,1,1,1
2,2,18,18,21,18,2,17,2
12,2,20,20,2,2,20,2,20
2,20,17,3,2,18,3,18,17
2,17,2,21,20,2,2,17,17
4,21,21,3,21,3,3,21,3
17,17,17,0,0,0,17,16,16
2,2,2,2,21,18,18,17,18
1,3,21,17,18,17,17,3,3
3,22,3,21,3,3,21,3,21
12,10,14,11,1,12,12,14,14
2,12,3,11,3,22,23,12,12
11,13,13,12,16,16,11,6,2
3,22,3,21,3,21,3,21,3
3,22,3,21,3,21,3,21,3
3,21,4,21,3,21,3,21,3
16,5,5,5,5,16,16,16,16
3,21,21,3,4,21,3,3,21
16,17,16,16,16,16,1,1,1
17,4,17,4,17,17,17,3,4
3,3,3,3,17,17,18,18,18
19,20,3,16,3,18,15,3,3
13,5,13,26,0,13,13,4,13
12,12,12,12,12,10,12,12,6
2,3,3,21,21,4,21,21,4
17,3,3,18,3,18,17,3,18
3,4,3,3,3,21,21,21,21
17,4,17,4,17,3,17,17,4
2,2,18,2,2,20,18,18,18
17,3,17,3,20,3,17,3,17
2,18,2,18,2,18,20,18,2
17,3,17,3,20,3,17,3,17
17,3,17,3,20,3,17,3,17
3,3,2,2,15,15,20,20,20
17,3,17,3,20,3,17,3,17
20,13,0,13,1,13,20,12,8
2,2,18,2,2,18,18,18,20
4,12,7,8,13,13,13,14,16
3,21,3,22,2,21,4,21,3
2,18,2,18,21,17,2,18,2
2,18,18,18,2,20,18,2,2
21,3,21,3,21,3,21,3,4
21,3,21,3,21,3,21,3,4
0,0,13,13,12,15,17,16,14
2,12,2,22,2,22,16,11,11
15,15,15,15,15,15,5,5,0
21,12,2,2,21,2,2,17,21
3,17,17,3,18,4,3,17,18
1,11,21,18,1,16,15,16,1
13,7,13,13,7,13,13,8,13
17,2,17,1,16,12,17,1,17
2,2,20,20,20,2,20,2,12
3,13,15,5,20,24,15,2,3
8,8,13,6,13,13,13,13,13
2,2,18,2,4,18,18,18,18
14,1,12,22,13,2,12,2,22
15,5,15,5,15,15,15,15,0
2,18,18,20,2,18,2,18,2
2,2,2,20,20,20,20,12,2
13,7,13,13,8,13,13,7,13
15,14,15,15,11,15,5,5,5
8,12,12,12,12,12,12,12,8
3,22,3,22,2,21,3,21,3
2,2,18,18,2,18,18,2,20
21,21,21,21,3,3,3,3,4
3,19,17,19,18,15,3,3,3
17,17,0,17,0,17,0,16,16
3,21,4,21,3,21,4,20,3
6,16,6,16,6,16,6,16,12
1,21,21,15,15,15,4,3,5
2,5,13,20,20,20,13,5,2
2,3,21,2,21,21,3,21,6
11,15,5,5,15,5,15,14,15
6,6,12,21,12,12,12,12,7
22,2,11,14,3,17,13,2,16
13,13,13,7,7,8,13,13,13
13,13,13,7,8,7,13,13,13
21,4,21,21,21,3,3,3,3
3,3,3,2,5,21,21,21,21
17,5,17,5,1,16,17,5,17
2,18,18,2,2,20,18,2,18
20,20,20,15,3,3,2,15,2
3,3,3,5,13,13,20,20,20
22,13,12,12,13,22,2,1,3
11,17,2,17,2,21,2,17,11
21,21,21,21,3,3,3,4,3
16,15,15,12,12,12,6,6,6
2,2,18,19,2,19,18,18,2
13,3,16,6,3,11,21,16,11
3,3,15,3,15,3,19,19,20
9,14,12,14,2,14,12,14,9
2,2,2,2,20,20,20,19,13
7,6,15,15,6,15,15,6,15
8,1,12,15,13,11,12,12,16
3,23,3,23,14,3,3,14,14
21,21,21,21,4,3,3,3,3
21,21,21,21,4,3,3,3,3
21,21,21,21,4,3,3,3,3
2,2,18,18,18,18,18,3,3
12,5,10,3,13,12,14,16,15
21,3,21,3,22,3,21,3,3
4,3,3,3,21,21,3,21,21
21,21,21,21,3,2,4,3,4
12,12,10,13,13,6,14,14,6
12,13,1,12,11,14,10,14,13
17,2,17,3,17,3,17,3,21
1,20,16,19,2,18,4,17,3
17,17,3,3,20,3,3,17,17
2,3,22,22,2,22,22,3,2
16,5,16,5,16,5,16,5,16
16,5,16,5,16,5,16,5,16
16,5,16,5,16,5,16,5,16
1,15,15,15,15,1,8,15,15
1,4,4,11,16,16,16,16,16
2,21,2,21,4,21,4,21,4
17,3,17,3,17,3,17,3,20
18,3,18,2,2,18,18,3,18
1,14,15,14,24,1,15,1,15
21,2,16,2,17,2,21,2,17
14,3,1,21,4,14,4,20,19
21,21,3,21,4,3,21,3,3
2,3,19,17,18,3,18,18,2
5,10,5,15,5,15,15,15,15
2,6,16,16,16,6,6,16,16
1,21,21,16,0,11,12,16,2
15,15,15,15,15,9,12,2,2
5,21,13,12,5,12,5,21,6
12,14,1,5,14,14,25,2,13
17,4,17,3,17,4,17,4,17
22,21,21,21,3,3,3,3,3
17,4,17,4,17,3,17,4,17
17,4,17,4,17,3,17,4,17
18,14,14,2,15,17,1,1,18
21,3,21,3,4,3,21,3,21
7,15,13,13,14,7,12,7,12
2,2,18,18,20,18,18,2,2
17,4,17,4,16,4,17,4,17
2,12,2,2,20,2,20,20,20
1,12,0,18,16,1,17,15,20
1,12,21,21,1,21,21,1,1
1,12,21,21,1,21,21,1,1
18,2,2,21,5,19,2,18,13
17,2,18,2,22,2,17,2,18
5,5,5,5,15,15,15,15,20
1,15,15,15,15,15,15,8,1
17,3,17,4,17,4,17,4,17
17,3,17,4,17,4,17,4,17
2,2,20,2,20,12,20,20,2
2,2,20,2,20,12,20,20,2
2,3,3,4,4,21,21,21,21
17,4,17,2,17,4,17,5,17
19,12,19,19,3,19,3,3,3
15,15,15,0,10,0,15,15,15
6,0,16,14,20,22,16,2,4
17,4,17,4,17,4,17,3,17
17,4,17,4,17,4,17,3,17
17,4,17,4,17,4,17,3,17
15,2,21,2,18,20,2,18,2
0,17,17,16,0,17,0,16,17
17,16,3,23,13,4,3,4,17
15,5,15,5,20,5,15,5,15
5,10,11,12,13,14,15,16,4
15,15,15,12,12,12,6,6,7
8,8,12,12,12,12,12,12,12
2,15,14,10,1,19,15,11,13
2,2,20,20,12,20,20,2,2
1,16,21,21,5,5,21,5,5
2,18,18,18,18,18,2,3,3
12,7,13,13,7,13,13,9,13
2,7,22,21,2,21,21,2,2
21,1,21,1,1,1,21,12,21
17,3,17,3,18,4,18,3,17
2,21,11,2,2,21,21,18,2
11,2,11,14,14,13,15,12,8
0,0,4,16,16,16,16,16,16
17,3,18,3,18,3,18,3,17
17,3,18,3,18,3,18,3,17
17,1,17,16,14,15,1,18,1
5,5,5,12,16,12,17,11,17
14,0,16,14,0,17,18,12,9
3,18,2,18,18,2,18,3,18
5,17,19,3,5,17,11,18,5
3,21,21,4,21,4,1,21,4
2,14,15,16,16,17,7,6,7
2,2,2,19,19,19,17,17,3
18,4,18,3,17,3,17,3,17
2,18,2,19,2,19,18,2,18
21,21,21,12,12,4,3,3,3
14,0,16,20,0,20,15,0,15
15,15,15,15,20,15,0,5,0
3,3,3,17,18,21,18,11,6
20,20,20,20,2,2,2,2,12
18,3,18,3,17,3,18,3,17
21,0,20,21,1,16,17,2,2
1,1,1,15,25,15,14,14,14
3,18,18,2,18,18,3,2,18
15,15,15,0,15,15,0,15,10
17,3,4,4,17,17,4,17,17
16,1,16,8,14,15,15,1,14
15,15,12,4,13,12,13,9,7
1,15,1,15,18,13,17,19,1
2,12,13,20,3,20,9,15,6
2,17,2,17,17,17,2,16,10
12,1,12,12,20,1,21,1,20
16,17,17,17,0,17,16,0,0
1,4,21,21,21,4,3,21,4
