3,2,3,18,3,19,18,16,18
3,3,18,3,17,18,18,17,3
2,18,3,18,2,18,19,18,2
19,17,3,17,3,17,3,18,3
17,4,17,17,4,3,4,17,17
3,17,3,18,18,18,3,17,3
2,2,19,18,2,18,18,19,2
1,18,18,18,2,19,18,3,3
17,4,17,3,4,4,17,17,17
18,19,19,18,5,18,1,1,1
2,18,18,20,2,18,18,2,2
2,19,17,2,3,2,18,19,18
7,21,3,1,5,20,19,18,6
18,3,17,17,4,3,17,3,18
3,17,17,4,17,3,16,17,6
7,17,6,17,7,17,5,17,7
5,4,20,20,3,20,20,4,4
18,18,2,18,3,18,2,19,2
16,17,17,0,17,0,0,17,16
8,17,6,17,6,17,6,17,6
5,17,5,2,17,3,17,17,17
16,16,16,0,3,1,16,16,16
3,18,18,18,1,3,18,3,18
18,2,18,3,3,18,2,18,18
3,3,21,17,16,17,17,3,3
19,1,1,1,5,19,18,18,18
2,18,3,18,2,18,2,18,19
17,5,17,5,2,17,17,17,3
7,16,3,16,8,16,15,16,3
17,4,17,5,3,17,17,3,17
4,20,4,20,4,20,4,20,4
6,16,15,16,6,15,16,5,5
4,18,4,18,2,18,14,18,4
3,3,21,3,5,21,20,20,4
16,5,16,16,5,16,5,16,5
2,18,3,18,18,18,2,18,3
16,17,0,17,17,17,0,16,0
17,0,0,17,15,17,0,17,17
2,2,2,18,2,18,18,19,19
0,17,17,0,17,17,0,16,16
16,16,1,16,2,16,1,16,16
17,0,17,17,15,17,0,0,17
17,17,17,17,16,16,0,0,0
3,4,17,4,17,4,17,17,17
1,17,1,17,12,17,1,17,17
5,19,5,5,5,19,21,3,18
16,16,16,1,2,1,16,16,16
17,16,0,0,17,16,0,17,17
5,5,16,16,16,16,16,5,5
1,16,17,0,0,17,16,17,16
4,16,16,16,0,16,16,16,0
15,17,16,6,6,16,2,16,6
17,0,17,0,15,17,17,17,0
4,16,4,17,18,4,17,4,16
17,17,17,17,17,4,3,4,4
17,16,17,0,0,0,17,16,17
17,0,18,16,15,0,0,17,17
1,16,16,16,2,16,16,1,16
17,4,17,17,17,3,17,4,4
13,16,16,0,7,16,0,16,16
17,5,17,17,2,17,3,5,17
16,16,1,17,1,16,1,16,16
5,16,5,16,16,16,5,16,5
5,16,5,16,16,16,5,16,5
5,16,5,16,16,16,5,16,5
5,16,5,16,16,16,5,16,5
2,16,1,16,1,16,16,16,16
1,16,16,16,2,16,16,16,1
1,16,16,16,2,16,16,16,1
17,17,4,3,17,17,4,17,4
5,16,16,5,16,5,16,16,5
17,17,16,0,0,0,17,16,17
3,20,4,16,3,17,1,21,15
17,0,17,17,0,16,17,0,16
0,0,0,17,16,17,17,16,17
0,17,16,16,17,17,0,17,0
16,16,16,16,1,16,1,17,1
2,3,18,18,3,3,20,15,18
17,16,0,17,0,16,17,17,0
16,16,1,1,1,16,16,17,16
0,16,17,17,0,17,17,16,0
1,16,16,16,1,17,16,16,1
20,1,17,1,3,19,19,19,1
1,16,16,17,1,16,16,1,16
18,17,17,16,16,16,0,0,0
17,17,17,17,17,4,4,4,3
1,16,16,16,1,16,16,17,1
0,16,16,17,0,17,17,17,0
1,16,16,16,1,16,17,16,1
1,16,16,16,1,16,17,16,1
4,19,17,19,19,1,1,1,19
2,3,16,15,6,15,18,18,7
1,16,16,17,1,16,16,16,1
4,18,4,22,4,23,4,17,4
0,17,17,17,0,16,17,16,0
2,2,18,18,19,2,18,19,2
1,16,16,16,0,17,17,16,1
16,16,2,16,1,16,1,16,16
1,16,16,16,1,16,16,16,2
1,16,16,16,1,16,16,16,2
16,16,16,17,16,16,1,1,1
1,16,16,16,1,16,16,16,2
16,16,16,1,1,1,16,16,17
0,0,0,16,17,16,17,17,17
16,17,16,16,16,16,1,1,1
0,0,16,16,0,17,17,17,17
17,17,0,16,0,16,0,16,18
16,1,16,17,1,16,16,1,16
17,4,16,4,17,17,4,17,4
16,16,16,16,16,16,1,1,2
17,17,17,0,0,0,17,15,17
4,3,21,21,3,21,21,3,3
18,18,2,3,18,18,2,18,3
2,16,16,16,16,2,1,16,15
16,16,16,2,1,1,16,16,16
1,16,16,1,17,16,1,16,16
1,16,1,16,16,16,16,17,1
16,0,15,16,6,16,16,0,15
1,19,1,19,2,19,19,19,1
0,0,16,17,17,17,17,16,0
16,16,1,16,16,1,16,16,2
17,16,16,16,1,1,16,16,1
6,21,1,21,3,21,2,21,4
1,16,16,16,1,2,16,16,16
17,16,1,16,1,16,16,1,16
15,0,17,0,16,16,0,17,19
16,16,1,16,16,1,2,16,16
4,21,1,21,6,21,3,21,2
16,1,16,17,16,1,16,1,16
2,18,2,18,21,17,2,18,2
1,15,16,16,3,16,16,16,1
16,1,16,17,16,1,16,1,16
16,16,1,1,16,16,16,16,2
16,16,2,1,1,16,16,16,16
16,1,16,16,16,16,1,16,2
17,15,17,17,0,17,0,17,0
1,16,16,2,1,16,16,16,16
4,16,15,0,4,15,16,16,14
17,16,16,1,16,16,1,16,1
1,16,2,16,16,16,1,16,16
17,16,16,16,1,16,16,1,1
2,2,18,19,18,3,2,18,18
17,16,16,16,16,16,1,1,1
17,16,16,16,16,16,1,1,1
16,16,16,16,17,16,1,1,1
16,16,16,16,17,16,1,1,1
16,16,16,16,1,16,16,2,1
15,16,16,2,2,2,16,16,15
16,1,16,16,1,2,16,16,16
17,0,15,17,17,0,0,17,17
4,16,16,0,4,15,14,16,15
2,16,1,17,1,15,17,16,15
1,2,16,16,1,16,16,16,16
16,16,1,16,17,1,16,16,1
1,16,17,15,1,16,16,17,1
16,16,15,1,1,1,17,17,16
1,19,19,19,1,19,1,19,2
14,5,15,16,5,17,5,18,5
17,16,16,16,16,1,16,1,1
16,2,16,16,16,16,1,1,16
0,16,16,18,0,16,17,17,0
2,16,16,16,1,15,16,16,2
16,5,5,16,5,16,5,16,16
0,15,17,16,4,16,17,15,0
2,18,20,2,18,2,18,2,18
17,1,16,16,16,1,16,1,16
2,16,16,15,2,16,15,16,2
4,20,20,15,4,15,15,4,3
2,16,16,15,2,16,16,15,2
1,1,1,16,16,16,16,16,17
15,16,16,2,2,16,15,16,2
2,18,2,2,18,2,19,18,19
7,4,5,17,6,15,16,16,14
2,16,16,16,16,0,3,15,16
16,2,16,16,16,1,16,1,16
1,19,1,19,2,19,19,1,19
16,1,16,1,17,16,16,1,16
15,16,16,1,16,16,16,2,2
2,2,2,2,18,18,18,19,19
1,16,2,16,16,16,16,16,1
0,1,16,16,16,16,16,16,3
4,20,4,21,2,21,4,20,4
17,4,5,17,17,17,17,4,2
0,0,16,16,0,17,16,17,18
1,1,2,16,16,16,16,16,16
16,5,5,16,5,5,16,16,16
17,4,17,4,17,17,4,3,17
1,1,16,16,17,16,16,16,1
2,2,2,2,19,19,18,18,18
2,21,1,21,17,17,2,17,2
16,2,16,1,16,16,16,16,1
17,3,18,3,17,3,18,3,18
2,16,15,16,2,16,15,16,2
6,16,8,18,7,17,8,16,4
5,16,5,16,16,5,16,5,16
16,1,2,16,16,16,16,16,1
17,4,17,3,17,4,17,4,17
15,17,1,16,1,16,18,15,1
2,2,20,20,16,19,3,16,2
3,16,17,17,1,16,18,10,2
2,16,16,16,2,16,16,14,2
0,16,17,15,17,17,17,1,0
17,3,17,4,17,4,17,4,17
17,3,17,4,17,4,17,4,17
15,15,2,16,2,16,16,16,2
2,2,17,16,2,16,16,17,12
18,3,17,3,17,3,18,3,18
17,3,17,3,18,4,18,3,17
2,16,15,16,2,15,16,16,2
17,3,17,3,18,3,18,3,18
4,16,15,15,16,16,0,15,3
19,19,1,1,2,1,19,19,19
19,19,18,18,18,2,2,2,2
17,4,4,17,1,4,17,17,19
3,15,15,16,15,0,16,16,4
1,1,20,19,1,19,19,19,1
16,16,16,2,14,16,2,2,16
1,20,19,19,1,19,1,19,1
17,4,17,4,16,4,17,4,17
17,5,17,2,17,3,17,5,17
1,1,19,20,1,19,19,19,1
2,2,16,15,2,15,16,16,16
1,1,19,20,1,19,19,19,1
19,1,19,19,2,1,19,1,19
2,15,15,16,2,16,16,16,2
18,3,18,3,18,2,18,2,18
18,3,18,3,18,2,18,2,18
1,19,19,20,1,19,1,2,18
19,19,1,19,1,1,19,19,2
18,3,3,17,18,17,3,3,18
16,16,2,2,2,2,20,20,20
1,2,19,19,1,1,19,19,19
1,19,19,20,1,19,19,1,1
18,2,18,3,18,3,18,2,18
2,2,15,15,2,16,16,16,16
1,2,2,16,16,16,16,16,15
1,1,19,19,1,19,19,2,19
1,19,1,19,1,21,19,18,1
15,16,2,15,4,15,2,16,15
2,2,2,2,21,20,17,17,17
17,3,17,3,17,3,17,3,20
2,16,15,16,1,16,15,16,3
19,2,19,1,1,19,19,19,1
4,1,16,1,17,15,16,15,15
19,2,19,2,0,19,19,18,2
3,2,21,2,7,21,21,2,21
1,1,2,19,1,19,19,19,19
16,18,15,16,18,17,0,0,0
17,17,7,16,2,17,17,6,1
16,2,16,2,14,2,16,16,16
1,15,17,15,2,17,15,17,1
1,15,16,16,4,15,17,15,1
1,16,16,16,16,2,15,2,16
15,16,16,2,16,2,16,2,15
1,19,19,1,1,19,20,1,19
1,19,19,20,1,1,20,1,18
3,16,16,15,1,15,16,15,3
17,4,16,4,17,4,17,4,17
2,15,16,2,16,16,2,16,15
2,17,15,15,2,17,2,16,14
4,15,16,2,14,2,16,15,16
1,15,16,16,5,15,15,16,1
16,2,1,16,16,2,15,16,16
2,16,3,16,2,15,15,16,15
16,16,16,2,15,16,15,2,2
1,15,16,15,5,15,16,16,1
2,16,16,15,16,15,2,16,2
17,1,15,16,1,1,18,16,15
17,3,17,2,17,3,17,3,21
1,19,1,19,1,20,20,19,0
1,19,1,19,1,20,20,19,0
1,19,1,19,1,19,19,1,20
16,16,2,15,16,16,16,2,1
2,15,16,17,16,15,2,1,16
18,0,18,0,18,18,5,5,18
5,15,0,15,5,15,15,15,15
0,15,15,17,5,15,17,16,0
1,1,17,17,7,16,16,10,15
2,15,15,1,16,1,16,18,16
19,19,2,19,1,1,1,19,19
1,20,20,20,1,1,20,1,16
4,20,19,3,3,19,3,11,18
19,1,2,19,1,1,19,19,19
0,16,15,17,3,15,18,15,1
2,20,2,16,20,16,2,20,2
18,2,2,18,20,2,18,2,18
2,1,16,17,2,15,16,14,17
7,6,5,16,5,15,15,15,16
19,2,17,3,20,1,18,4,16
1,19,1,19,20,19,1,19,1
5,15,15,0,5,15,15,15,15
5,15,15,0,5,15,15,15,15
19,1,19,1,1,19,19,1,20
19,2,18,2,18,2,19,1,19
16,16,16,5,16,5,5,16,5
17,16,16,15,16,15,1,2,2
14,0,16,15,15,16,18,3,3
16,15,16,16,16,2,2,2,15
1,1,20,20,16,1,20,20,1
1,1,18,20,20,20,18,1,1
1,1,1,2,19,19,19,19,19
16,15,1,16,5,16,7,16,8
8,18,14,18,1,18,5,17,1
18,1,15,17,1,17,1,15,15
2,15,15,2,16,16,2,16,16
15,15,17,17,17,4,5,5,5
1,16,16,16,5,13,16,16,1
5,15,16,0,5,14,16,15,14
0,18,0,0,18,18,15,15,16
15,16,3,2,15,2,16,15,16
3,3,15,16,15,3,21,21,3
3,16,15,15,3,15,15,15,3
1,19,1,1,19,19,1,20,19
1,1,1,1,19,20,19,19,19
18,0,6,18,18,18,4,18,0
16,2,2,16,16,15,16,2,15
19,19,1,19,18,2,1,2,19
1,1,1,1,20,19,19,19,19
3,15,15,16,4,15,15,15,2
18,4,3,4,20,17,2,17,15
3,21,21,3,3,16,16,13,4
3,15,15,15,3,16,15,15,3
3,15,15,15,3,16,15,15,3
19,1,20,1,19,1,19,19,1
19,1,19,19,19,2,19,1,1
1,19,1,20,0,20,19,1,19
19,1,19,1,20,1,19,19,1
2,15,2,14,0,17,17,17,16
3,15,15,15,3,15,15,16,3
4,5,14,14,6,17,17,6,17
3,15,15,15,3,15,16,15,3
3,15,15,15,3,15,16,15,3
1,1,18,0,20,0,20,20,20
5,21,15,21,4,2,17,13,2
16,16,19,17,4,13,5,5,5
19,2,17,2,20,3,16,3,18
20,19,19,19,19,1,1,1,1
6,6,15,15,6,6,15,16,15
16,16,15,15,15,16,2,3,2
19,2,19,1,19,1,19,1,19
2,16,15,15,3,15,15,15,4
20,16,20,20,1,1,1,1,20
3,4,16,16,1,15,15,15,15
1,19,1,19,19,1,1,19,19
15,15,16,15,18,18,1,1,1
4,15,15,15,4,15,15,15,2
4,21,4,21,0,21,4,21,4
5,21,1,21,21,5,21,1,4
19,1,19,1,19,19,1,1,20
2,15,17,16,3,15,14,15,3
4,15,15,15,5,15,15,15,1
15,16,2,3,15,15,16,3,15
16,16,15,16,16,15,3,2,1
0,0,2,2,19,19,19,19,20
15,16,3,15,3,15,3,15,15
1,21,1,21,1,21,16,2,16
19,1,19,1,20,1,19,1,19
19,1,19,1,20,1,19,1,19
18,20,4,2,20,16,16,2,2
0,19,0,19,0,5,19,19,19
17,15,17,2,15,2,15,2,15
20,1,19,1,19,1,19,1,19
0,20,20,20,0,1,1,18,20
15,15,16,3,3,15,15,15,3
1,20,1,20,20,16,1,20,1
19,19,1,1,20,1,19,1,19
3,15,15,15,4,15,15,15,3
3,15,15,15,4,15,15,15,3
3,15,15,15,4,15,15,15,3
3,15,15,15,4,15,15,15,3
3,15,15,15,4,15,15,15,3
3,15,15,15,4,15,15,15,3
3,15,15,15,4,15,15,15,3
3,15,15,15,4,15,15,15,3
3,15,15,15,4,15,15,15,3
3,15,1,15,15,15,4,17,15
20,1,20,1,16,1,20,1,20
1,15,15,16,2,16,15,15,5
16,1,20,1,20,1,20,1,20
6,7,16,16,4,16,7,7,21
3,15,15,15,4,15,3,15,15
4,15,15,15,6,15,15,15,0
2,14,2,15,3,15,16,16,17
16,5,16,5,16,5,16,5,16
16,5,16,5,16,5,16,5,16
16,5,16,5,16,5,16,5,16
16,5,16,5,16,5,16,5,16
3,21,21,21,21,4,1,4,4
3,15,15,15,3,15,15,15,4
1,17,17,14,1,14,17,17,2
3,15,16,15,15,15,3,15,3
17,2,16,2,15,14,16,16,2
3,3,16,3,15,15,15,15,15
21,21,21,21,8,2,2,2,2
15,15,3,15,5,15,2,15,15
21,3,21,3,4,3,21,3,21
0,20,20,20,0,20,0,20,0
20,20,20,0,0,20,0,20,0
0,0,20,20,0,20,20,20,0
16,16,15,15,1,1,20,15,1
0,20,20,20,0,0,0,20,20
2,15,15,15,6,15,2,15,15
0,20,0,20,0,20,20,20,0
3,3,5,9,16,16,16,16,16
20,0,20,20,0,20,0,20,0
0,1,18,1,20,1,18,19,22
0,20,0,20,0,20,0,20,20
2,15,15,15,4,15,15,15,4
0,0,0,20,0,20,20,20,20
15,15,15,2,6,15,2,15,15
0,0,0,20,0,20,20,20,20
15,2,15,15,5,15,3,15,15
2,15,15,15,5,15,15,15,3
0,17,7,17,17,17,7,18,0
20,20,0,20,0,20,0,20,0
16,3,3,15,15,16,2,15,15
16,14,16,2,4,2,16,14,16
11,3,16,16,3,16,18,8,9
16,1,15,1,19,16,15,16,1
3,16,17,14,3,16,14,14,3
3,15,15,15,15,15,16,3,3
0,0,20,0,20,20,0,20,20
15,15,15,2,6,15,15,2,15
1,16,12,3,5,16,16,15,16
1,15,15,16,5,14,16,15,3
15,3,3,15,4,15,15,15,15
20,0,20,20,0,0,20,0,20
16,16,6,6,1,6,16,17,16
0,0,0,0,20,20,20,20,20
0,0,0,0,20,20,20,20,20
0,0,0,0,20,20,20,20,20
0,0,0,0,20,20,20,20,20
0,0,0,0,20,20,20,20,20
20,0,20,0,20,0,20,20,0
3,15,15,15,3,15,15,4,15
0,20,0,20,20,20,0,20,0
0,0,0,20,20,20,20,20,0
0,0,0,20,20,20,20,20,0
18,14,18,5,2,5,18,2,18
15,15,3,15,4,15,15,3,15
0,20,20,0,20,20,20,0,0
15,15,3,15,4,15,3,15,15
15,15,16,15,2,3,15,4,15
20,0,20,20,20,0,0,20,0
6,7,7,8,8,16,16,16,16
15,15,15,15,4,3,15,15,3
14,16,4,16,0,16,4,16,14
16,15,3,15,3,15,15,15,3
20,20,0,0,20,0,0,20,20
20,20,0,0,20,0,0,20,20
3,15,15,14,2,15,18,1,17
0,0,20,0,20,20,20,0,20
3,15,15,15,3,4,15,15,15
3,15,15,15,3,15,4,15,15
3,3,21,3,22,21,3,21,3
0,20,20,20,20,20,0,0,0
16,15,3,2,15,15,16,15,3
15,15,15,3,4,3,15,15,15
15,15,15,15,4,15,3,3,15
4,3,3,15,15,15,15,15,15
3,22,2,22,2,22,2,22,3
20,0,20,0,20,0,20,0,20
20,0,20,0,20,0,20,0,20
20,0,20,0,20,0,20,0,20
20,0,20,0,20,0,20,0,20
20,0,20,0,20,0,20,0,20
20,0,20,0,20,0,20,0,20
20,0,20,0,20,0,20,0,20
0,20,0,20,20,20,0,0,20
20,20,20,20,20,0,0,0,0
20,20,20,20,20,0,0,0,0
20,20,20,20,20,0,0,0,0
5,15,15,15,1,15,15,15,4
3,3,10,15,17,16,17,2,17
17,9,18,0,15,0,19,2,20
2,16,16,16,16,16,11,5,2
3,14,16,15,4,14,15,16,3
11,16,21,1,2,1,21,16,11
15,3,16,3,15,15,15,3,15
3,3,14,15,15,16,16,15,3
6,15,15,15,7,15,5,7,15
5,16,10,4,5,16,16,14,14
4,15,15,15,1,15,15,15,5
16,6,16,6,16,6,16,2,16
4,15,14,15,4,15,15,15,3
2,4,3,16,15,15,15,15,15
16,15,15,15,4,4,15,15,1
20,1,19,2,21,2,15,3,17
3,15,15,14,5,15,15,15,3
4,3,16,15,14,14,15,15,4
3,15,15,14,3,14,16,16,4
15,3,15,3,15,3,15,16,15
3,15,15,15,5,14,15,15,3
15,3,15,3,15,15,16,3,15
15,4,15,15,3,15,15,3,15
15,4,15,15,3,15,3,15,15
1,15,2,15,2,22,19,22,2
15,15,4,15,3,15,3,15,15
5,15,15,15,1,15,4,15,15
6,15,1,15,5,14,15,15,14
20,4,4,4,22,19,19,4,4
1,2,15,15,7,15,15,15,15
4,15,15,3,4,14,14,16,15
21,16,0,21,0,21,21,0,0
2,15,2,14,2,21,21,21,2
14,1,20,1,20,2,20,1,21
15,4,16,3,3,14,15,15,15
3,3,4,15,15,15,15,15,15
3,15,4,15,15,15,15,15,3
21,21,21,21,1,4,4,3,4
3,15,15,15,15,15,15,4,3
3,15,15,15,15,15,15,4,3
3,15,15,15,15,15,15,4,3
4,5,15,15,1,15,15,15,15
3,3,15,4,15,15,15,15,15
3,21,4,3,21,21,3,3,21
4,15,15,15,4,15,15,13,4
16,16,16,14,16,3,14,2,3
4,15,3,15,13,15,15,5,15
15,0,19,20,17,0,16,13,0
15,15,3,3,16,15,15,3,15
16,15,15,3,15,3,15,3,15
4,15,4,15,4,15,15,14,14
5,16,16,14,5,13,14,16,1
21,21,0,0,0,16,0,21,21
15,3,15,3,15,15,15,15,4
15,15,15,15,16,15,3,3,3
2,15,15,3,6,15,15,14,15
15,1,15,15,15,1,22,1,15
15,15,15,3,16,15,3,15,3
15,15,15,3,15,3,15,15,4
15,15,15,15,15,15,3,3,4
15,15,15,15,15,15,3,3,4
4,15,15,14,4,14,15,15,4
6,10,16,15,6,15,16,10,6
15,15,15,15,10,0,15,0,15
6,15,6,15,16,15,6,15,6
5,15,15,15,1,15,15,14,5
15,15,15,15,2,15,5,15,3
15,3,3,15,15,15,4,15,15
21,1,21,1,12,1,21,1,21
15,15,3,15,15,4,15,15,3
15,3,15,4,15,15,15,15,3
15,15,15,15,15,15,3,4,3
15,15,3,3,15,15,4,15,15
20,20,15,0,0,20,5,0,20
15,15,15,4,15,15,3,15,3
15,3,15,3,15,4,15,15,15
15,3,15,3,15,15,4,15,15
9,15,15,3,11,0,22,22,3
15,15,15,3,15,3,4,15,15
4,15,15,15,4,14,14,4,15
15,15,15,3,15,4,15,3,15
15,15,15,3,15,4,15,3,15
15,15,15,4,14,15,3,15,4
3,22,3,21,22,2,3,22,2
5,15,15,14,13,15,15,4,4
1,15,15,15,8,15,15,15,1
4,15,13,4,4,15,15,15,15
22,22,22,21,9,1,1,1,1
15,16,2,14,20,2,15,1,15
16,9,16,8,16,1,16,2,16
19,20,20,0,0,0,0,16,25
1,0,15,21,21,0,21,0,21
4,14,15,15,2,5,15,15,15
15,15,4,4,13,15,15,15,4
20,2,1,2,20,20,20,2,13
18,17,16,15,14,13,3,2,2
2,15,15,6,2,15,15,15,15
7,6,15,6,15,15,15,15,6
4,12,4,14,5,16,15,15,15
15,2,15,2,15,15,15,6,15
20,0,20,0,10,0,20,10,20
15,15,15,15,15,15,5,3,2
19,19,19,1,2,1,10,19,10
15,4,14,3,13,3,16,15,17
1,1,1,1,21,20,21,14,20
5,15,14,3,5,15,14,15,14
6,14,14,15,5,15,15,15,1
22,22,22,22,1,2,2,2,5
4,4,4,4,20,15,15,14,20
5,15,15,15,5,14,14,14,3
4,15,15,14,5,14,14,15,4
20,1,20,25,1,1,20,5,7
1,12,1,15,14,1,19,19,18
1,20,22,20,21,1,1,1,13
20,20,18,15,13,8,3,2,1
4,14,15,15,5,14,14,15,4
0,5,15,20,20,20,15,5,0
15,15,15,13,4,15,4,15,4
14,4,4,15,14,15,15,4,15
17,5,15,7,17,5,16,4,14
4,15,15,14,4,14,14,15,5
4,15,15,14,4,14,14,15,5
5,5,15,15,3,15,15,13,14
0,15,0,17,17,7,15,15,14
2,2,2,2,2,22,22,22,24
4,15,15,4,15,14,15,14,4
3,13,21,21,3,2,21,13,3
15,14,15,15,5,2,14,5,15
20,20,2,12,2,2,2,20,20
7,14,15,13,6,6,6,17,16
17,15,3,19,2,18,11,14,1
7,15,6,15,14,15,6,15,7
21,12,1,1,1,17,17,17,13
0,22,22,4,0,22,4,22,4
2,2,6,6,14,14,17,17,22
15,15,15,15,0,15,5,5,15
15,15,8,1,15,15,1,15,15
0,25,20,15,0,19,21,0,0
18,3,18,21,21,3,3,12,1
15,15,15,15,15,1,8,1,15
12,1,15,16,16,15,8,15,2
2,15,3,15,10,15,15,15,10
15,15,9,5,4,15,15,15,7
1,21,1,21,1,21,21,12,1
14,15,15,5,1,5,15,15,15
1,15,15,15,1,15,15,15,8
5,4,15,14,5,14,14,15,14
6,15,15,2,6,14,14,14,14
21,15,21,14,21,2,2,2,2
14,16,4,4,21,3,14,3,21
6,6,7,20,20,20,7,7,7
19,7,16,2,10,5,18,9,14
5,15,5,14,3,14,15,14,15
5,14,14,15,1,15,15,15,6
3,3,22,9,2,14,22,22,3
4,15,15,14,6,14,14,4,14
20,1,21,21,1,13,1,21,1
16,2,3,15,2,16,0,30,16
5,14,15,15,3,14,5,14,15
21,11,18,2,15,4,18,8,3
15,8,15,5,17,5,15,5,15
4,15,15,14,5,14,14,5,14
6,14,14,15,6,14,2,15,14
18,17,16,15,10,9,8,6,1
3,1,23,1,22,23,1,3,23
5,5,16,5,18,15,10,10,16
15,15,15,15,15,15,8,1,1
15,6,15,6,16,6,15,6,15
15,4,15,14,15,4,14,15,4
5,14,15,14,7,14,15,2,14
3,16,15,14,14,14,14,5,5
16,11,17,12,15,3,17,5,4
21,21,2,2,21,2,2,8,21
7,7,7,7,3,3,22,22,22
4,14,14,14,5,15,14,15,5
1,15,15,15,15,15,15,8,1
4,15,15,14,5,14,13,5,15
4,15,15,14,4,14,14,14,6
18,18,18,9,9,9,3,3,13
20,2,12,2,20,2,20,2,20
25,25,20,5,3,2,15,2,3
2,16,9,2,16,9,21,16,9
21,21,1,21,21,1,10,2,2
12,1,15,1,15,15,15,15,11
5,5,5,20,20,25,10,5,5
7,7,15,7,7,15,12,15,15
2,11,1,21,1,21,16,15,12
15,15,15,14,10,14,1,15,1
13,0,0,16,15,15,15,14,12
8,15,8,15,8,15,8,15,8
20,2,20,15,3,15,11,3,11
20,2,20,15,3,15,11,3,11
10,20,7,15,15,5,15,3,10
12,17,3,15,16,14,13,3,7
15,15,5,14,5,14,4,15,13
15,5,15,5,15,5,15,10,15
6,15,14,15,7,14,14,14,1
5,15,14,14,5,14,14,14,5
0,2,15,13,9,13,16,16,16
5,5,15,14,5,13,15,13,15
15,5,15,10,15,5,15,5,15
3,7,13,18,18,18,13,7,3
5,14,13,15,5,13,15,15,5
4,14,6,15,14,15,14,14,4
22,15,5,7,2,3,20,2,24
5,14,14,15,5,13,15,14,5
14,14,14,15,15,15,4,5,4
5,14,14,14,5,14,14,15,5
6,14,14,14,6,14,17,3,12
0,6,22,6,22,22,0,0,22
14,1,11,15,12,16,16,14,1
15,7,15,6,14,6,15,7,15
5,13,13,15,5,5,14,15,15
2,15,15,13,5,14,14,15,7
12,2,15,15,12,15,2,12,15
22,0,22,22,22,2,2,8,0
2,15,15,8,2,13,15,15,15
15,14,15,14,15,14,3,5,5
5,4,22,14,25,15,2,3,10
20,15,10,10,3,3,4,20,15
15,6,13,4,11,19,7,16,9
1,15,14,21,12,21,13,1,2
15,14,15,15,15,13,4,5,4
15,20,16,10,11,15,10,2,1
14,15,14,0,14,0,15,14,14
14,0,0,14,14,15,14,14,15
3,6,14,14,5,14,14,14,16
11,9,20,5,0,17,13,6,19
12,1,1,15,14,14,15,14,14
14,14,15,5,5,14,14,5,14
2,10,15,15,15,15,15,10,3
15,15,0,0,14,14,14,14,14
6,14,4,14,6,14,14,14,14
6,14,4,14,6,14,14,14,14
0,9,6,8,17,17,10,16,17
15,15,14,14,14,0,15,0,13
0,14,16,16,12,16,12,14,0
15,14,0,14,14,14,0,15,14
3,13,12,20,2,14,14,18,4
15,7,15,7,12,7,15,7,15
1,15,15,15,1,15,14,14,10
21,22,21,9,4,10,0,0,13
5,19,5,14,15,9,13,14,6
15,15,15,14,13,14,14,0,0
